PM10,predicted_aqi_actual,predicted_aqi_predicted,actual_aqi_bucket,predicted_aqi_bucket
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
92.0,110.13,142.12,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,133.6,157.18,Unhealthy for Sensitive Groups,Unhealthy
